id,date_time,temperature_1,dewpoint_1,relative_humidity_1,precipitation_1,snow_1,wind_direction_1,wind_speed_1,wind_gust_1,air_pressure_1,temperature_2,dewpoint_2,relative_humidity_2,precipitation_2,snow_2,wind_direction_2,wind_speed_2,wind_gust_2,air_pressure_2,temperature_3,dewpoint_3,relative_humidity_3,precipitation_3,snow_3,wind_direction_3,wind_speed_3,wind_gust_3,air_pressure_3,temperature_4,dewpoint_4,relative_humidity_4,precipitation_4,snow_4,wind_direction_4,wind_speed_4,wind_gust_4,air_pressure_4,temperature_5,dewpoint_5,relative_humidity_5,precipitation_5,snow_5,wind_direction_5,wind_speed_5,wind_gust_5,air_pressure_5,temperature_6,dewpoint_6,relative_humidity_6,precipitation_6,snow_6,wind_direction_6,wind_speed_6,wind_gust_6,air_pressure_6,temperature_7,dewpoint_7,relative_humidity_7,precipitation_7,snow_7,wind_direction_7,wind_speed_7,wind_gust_7,air_pressure_7,has_fire
100,2021-05-31 21:00:00,22.0,-4.2,17.0,0.0,,200.0,11.2,,1013.8,22.0,-0.1,23.0,0.1,,240.0,22.3,,1015.8,26.0,-6.7,11.0,0.0,,210.0,24.1,,1015.2,28.0,-5.2,11.0,0.0,,200.0,16.6,,1011.6,26.0,-0.2,18.0,0.0,,330.0,13.0,,1013.2,25.0,-1.8,17.0,0.0,,350.0,20.5,,1012.5,26.0,-4.6,13.0,0.0,,10.0,7.6,,1016.0,1.0
101,2021-07-05 18:00:00,21.5,5.4,35.0,0.0,,152.0,14.0,,1017.4,17.5,8.1,54.0,0.0,,143.0,13.7,,1020.0,23.4,7.1,35.0,0.0,,346.0,2.2,,1016.5,25.6,4.7,26.0,0.0,,237.0,3.6,,1015.7,28.3,0.9,17.0,0.0,,305.0,3.6,,1014.3,28.5,4.7,22.0,0.0,,326.0,13.3,,1014.1,27.4,4.4,23.0,0.0,,332.0,12.2,,1015.5,1.0
102,2021-04-04 20:00:00,18.3,-13.8,10.0,0.0,,260.0,50.0,,1002.2,3.9,-18.9,17.0,0.0,,188.0,4.0,,1020.8,6.7,-14.7,20.0,0.0,,214.0,5.4,,1033.3,12.8,-14.9,13.0,0.0,,209.0,5.4,,1024.6,18.3,-12.7,11.0,0.0,,60.0,11.2,,1018.6,21.1,-10.5,11.0,0.0,,120.0,9.4,,1019.0,23.3,-7.7,12.0,0.0,,228.0,11.2,,1012.9,1.0
103,2020-07-06 23:00:00,25.0,-7.5,11.0,0.0,,250.0,18.4,,1009.9,28.9,-7.2,9.0,0.0,,230.0,33.5,,1007.0,29.4,-1.9,13.0,0.0,,230.0,38.9,,1010.9,30.6,3.6,18.0,0.0,,200.0,27.7,,1012.5,31.7,-1.2,12.0,0.0,,220.0,16.6,,1012.0,33.3,-3.9,9.0,0.0,,,11.2,,1010.2,32.8,-7.5,7.0,0.0,,230.0,31.7,,1009.1,1.0
104,2021-08-11 20:00:00,30.6,7.1,23.0,0.0,,212.0,5.4,,1014.6,31.1,4.0,18.0,,,250.0,22.3,,1007.4,25.6,2.9,23.0,0.0,,180.0,7.6,,1014.6,28.9,3.7,20.0,0.0,,170.0,7.6,,1010.9,30.0,3.1,18.0,0.0,,260.0,5.4,,1010.6,29.4,2.6,18.0,0.0,,280.0,5.4,,1014.1,29.4,-4.1,11.0,0.0,,210.0,7.6,,1014.8,1.0
105,2021-06-23 14:00:00,29.4,-1.9,13.0,0.0,,100.0,13.0,,1009.7,28.9,-0.3,15.0,0.0,,210.0,7.6,,1007.9,26.7,5.0,25.0,0.0,,110.0,13.0,,1007.5,24.4,5.7,30.0,0.0,,140.0,9.4,,1006.0,25.0,3.0,24.0,0.0,,140.0,13.0,,1009.8,25.0,-2.6,16.0,0.0,,0.0,0.0,,1006.9,26.7,-3.0,14.0,0.0,,210.0,18.4,,1008.2,1.0
106,2022-05-06 17:00:00,18.9,-7.5,16.0,0.0,,10.0,7.6,,1014.3,22.2,-6.6,14.0,0.0,,250.0,9.4,,1002.0,18.9,0.5,29.0,0.0,,30.0,11.2,,1012.5,17.8,-8.4,16.0,0.0,,290.0,31.7,,1010.1,16.7,-0.5,31.0,0.0,,10.0,11.2,,1016.8,21.1,-1.5,22.0,0.0,,350.0,13.0,,1016.0,25.0,-4.4,14.0,0.0,,0.0,0.0,,1011.6,1.0
107,2021-07-04 01:00:00,39.4,5.9,13.0,0.0,,30.0,7.6,,1002.9,38.3,3.9,12.0,0.0,,150.0,11.2,,1003.5,29.4,7.9,26.0,0.0,,50.0,31.7,,1009.9,32.2,10.2,26.0,0.0,,250.0,7.6,,1010.7,37.2,3.0,12.0,0.0,,260.0,24.1,,1006.7,39.4,3.5,11.0,0.0,,270.0,18.4,,1006.2,38.9,4.3,12.0,0.0,,250.0,27.7,,1005.6,1.0
108,2020-08-12 21:00:00,34.2,2.9,14.0,,,170.0,27.7,,1005.8,32.8,1.8,14.0,,,160.0,20.5,,1011.0,33.7,1.4,13.0,,,120.0,16.6,,1013.1,34.2,3.8,15.0,,,310.0,20.5,,1012.6,32.4,6.5,20.0,,,350.0,11.2,,1011.4,33.1,3.9,16.0,,,0.0,0.0,,1009.7,32.0,6.2,20.0,,,350.0,13.0,,1010.2,1.0
109,2022-10-12 21:00:00,21.1,-0.3,24.0,0.0,,140.0,5.4,,1022.8,21.1,0.8,26.0,0.0,,100.0,7.0,,1021.9,21.1,2.4,29.0,0.0,,150.0,13.0,,1020.8,21.1,2.8,30.0,0.0,,190.0,15.0,,1020.1,21.7,0.8,25.0,0.0,,154.0,9.4,,1015.0,23.3,-5.7,14.0,0.0,,300.0,16.6,,1012.3,25.0,-5.3,13.0,0.0,,330.0,14.8,,1016.9,1.0
110,2021-07-24 22:00:00,39.4,3.5,11.0,0.0,,330.0,14.8,,1011.4,33.3,11.2,26.0,0.0,,270.0,20.5,,1015.1,33.9,9.8,23.0,0.0,,300.0,13.0,,1011.8,36.7,5.8,15.0,0.0,,10.0,9.4,,1008.3,35.6,11.2,23.0,0.0,,288.0,9.4,,1008.7,35.0,12.6,26.0,0.0,,340.0,13.0,,1013.3,37.2,-2.6,8.0,0.0,,340.0,22.3,,1011.9,1.0
111,2020-06-29 01:00:00,39.4,0.7,9.0,0.0,,290.0,18.4,,1007.4,40.0,-0.5,8.0,0.0,,260.0,22.3,,1005.3,38.9,-1.3,8.0,0.0,,270.0,16.6,,1002.2,38.3,-0.2,9.0,0.0,,290.0,24.1,,1002.6,37.2,1.8,11.0,0.0,,270.0,20.5,,1005.3,38.9,-1.3,8.0,0.0,,270.0,22.3,,1001.7,35.0,6.3,17.0,0.0,,200.0,50.0,,992.9,1.0
112,2021-07-15 00:00:00,38.3,2.6,11.0,0.0,,250.0,11.2,,1005.8,37.8,-0.5,9.0,0.0,,170.0,11.2,,1011.2,35.0,-4.2,8.0,0.0,,0.0,0.0,,1013.4,37.8,2.3,11.0,0.0,,264.0,5.4,,1008.3,38.9,3.1,11.0,0.0,,220.0,9.4,,1006.9,38.9,-3.1,7.0,0.0,,260.0,11.2,,1004.7,35.6,5.0,15.0,0.0,,270.0,13.0,,1007.0,1.0
113,2021-03-28 20:00:00,7.0,-14.4,20.0,0.0,,155.0,5.4,,1012.8,7.4,-9.5,29.0,0.0,,64.0,16.6,,1010.5,7.1,-12.1,24.0,0.0,,169.0,7.9,,1012.2,5.7,-7.2,39.0,0.0,,212.0,4.3,,1004.7,7.7,0.4,60.0,0.2,,81.0,4.3,,1011.0,9.4,-5.3,35.0,0.0,,115.0,6.1,,1024.3,12.6,-4.1,31.0,0.0,,144.0,9.0,,1023.5,1.0
114,2021-05-22 15:00:00,22.2,-8.6,12.0,0.0,,130.0,20.5,,1005.6,19.4,-7.1,16.0,0.0,,0.0,0.0,,1006.5,19.4,1.8,31.0,0.0,,70.0,5.4,,1007.3,19.4,4.3,37.0,0.0,,70.0,22.3,,1006.2,22.2,-4.8,16.0,0.0,,130.0,29.5,,1000.1,17.2,5.5,46.0,,,180.0,25.9,,1001.9,13.9,-12.3,15.0,0.0,,290.0,16.6,,1010.4,1.0
115,2020-06-18 22:00:00,34.0,-6.7,7.0,,,210.0,25.9,,,27.0,-11.7,7.0,,,220.0,38.9,,,25.0,-5.3,13.0,,,220.0,13.0,,,32.0,-6.4,8.0,,,220.0,38.9,,,30.0,-2.5,12.0,,,210.0,29.5,,,20.0,-6.6,16.0,,,330.0,22.3,,,23.0,-4.2,16.0,,,330.0,24.1,,,1.0
116,2021-07-15 00:00:00,36.0,12.8,25.0,0.0,,360.0,24.1,,1013.0,36.0,7.9,18.0,0.0,,40.0,18.4,,1019.0,34.0,7.1,19.0,0.0,,10.0,11.2,,1020.0,37.0,11.0,21.0,0.0,,20.0,16.6,,1015.0,37.0,11.0,21.0,0.0,,10.0,14.8,,1014.0,37.0,10.3,20.0,0.0,,110.0,9.4,,1013.0,33.0,12.0,28.0,0.0,,150.0,18.4,,1015.0,1.0
117,2020-07-25 23:00:00,31.1,10.4,28.0,,,270.0,27.7,,1011.4,34.4,7.4,19.0,,,320.0,25.9,,1009.4,33.9,7.0,19.0,,,290.0,13.0,,1008.2,23.3,13.2,53.0,,,220.0,13.0,,1011.6,25.6,9.0,35.0,,,150.0,38.9,,1011.8,31.1,4.7,19.0,,,130.0,7.6,,1009.4,33.3,4.1,16.0,,,300.0,14.8,,1009.6,1.0
118,2021-06-10 21:00:00,34.0,-1.9,10.0,0.0,,0.0,0.0,,1007.9,32.0,2.1,15.0,0.0,,210.0,16.6,,1006.3,31.0,-0.7,13.0,0.0,,230.0,27.7,,1004.4,32.0,-2.2,11.0,0.0,,230.0,24.1,,1003.5,28.0,-5.2,11.0,0.0,,230.0,25.9,,1008.1,28.0,-4.1,12.0,0.0,,230.0,24.1,,1010.1,21.0,-2.8,20.0,0.0,,210.0,31.7,,1013.0,1.0
119,2021-06-12 01:00:00,32.2,6.4,20.0,0.0,,320.0,18.4,,1001.3,31.7,9.2,25.0,0.0,,213.0,11.2,,998.8,28.3,9.5,31.0,0.0,,220.0,25.9,,1000.6,28.3,6.9,26.0,0.0,,240.0,16.6,,1006.4,31.1,1.4,15.0,0.0,,230.0,20.5,,1006.2,19.4,-7.1,16.0,0.0,,340.0,35.3,,1017.2,24.4,0.6,21.0,0.0,,310.0,11.2,,1013.3,1.0
120,2020-11-02 23:00:00,15.6,-15.9,10.0,0.0,,170.0,11.2,,1018.4,22.2,-7.5,13.0,0.0,,220.0,9.4,,1015.6,22.8,-6.1,14.0,0.0,,0.0,0.0,,1017.8,23.9,-3.5,16.0,0.0,,0.0,0.0,,1015.5,23.3,-4.8,15.0,,,0.0,0.0,,1019.7,25.6,-8.3,10.0,0.0,,210.0,5.4,,1022.5,21.7,0.2,24.0,0.0,,10.0,14.8,,1021.2,1.0
121,2021-05-22 16:00:00,23.3,-10.0,10.0,0.0,,160.0,14.8,,1005.3,21.7,-6.1,15.0,0.0,,360.0,13.0,,1006.2,20.6,1.4,28.0,0.0,,260.0,9.4,,1007.2,21.1,3.8,32.0,0.0,,80.0,16.6,,1006.0,24.4,-8.0,11.0,0.0,,170.0,35.3,,999.5,13.3,9.9,80.0,1.3,,210.0,9.4,,1004.0,16.1,-13.3,12.0,0.0,,320.0,14.8,,1010.0,1.0
122,2020-06-14 00:00:00,12.0,-1.9,38.0,,,340.0,27.7,,,14.0,-2.9,31.0,,,340.0,27.7,,,21.0,-5.0,17.0,,,0.0,0.0,,,26.0,-5.6,12.0,,,300.0,5.4,,,33.0,-7.4,7.0,,,190.0,14.8,,,33.0,-7.4,7.0,,,210.0,24.1,,,26.0,-12.5,7.0,,,230.0,37.1,,,1.0
123,2022-08-24 11:00:00,22.8,6.1,34.0,0.0,,170.0,14.8,,1011.4,23.3,10.0,43.0,0.0,,190.0,7.6,,1009.7,18.3,15.0,81.0,0.0,,260.0,7.6,,1011.6,17.2,11.0,67.0,0.0,,170.0,13.0,,1014.0,20.0,12.2,61.0,0.0,,180.0,9.4,,1014.6,20.0,9.0,49.0,0.0,,180.0,13.0,,1010.9,21.1,5.4,36.0,0.0,,210.0,9.4,,1009.1,1.0
124,2020-07-03 06:00:00,28.3,2.5,19.0,0.0,,140.0,9.4,,1007.5,33.9,0.5,12.0,0.0,,220.0,25.9,,1000.7,30.6,3.6,18.0,0.0,,210.0,42.5,,994.8,21.7,-7.9,13.0,0.0,,30.0,5.4,,1008.4,24.4,-5.8,13.0,,,0.0,0.0,,1008.3,26.7,0.4,18.0,0.0,,150.0,9.4,,1007.1,27.2,2.3,20.0,0.0,,150.0,5.4,,1010.1,1.0
125,2022-07-26 21:00:00,36.1,6.3,16.0,0.0,,260.0,16.6,,1011.6,37.2,1.8,11.0,0.0,,340.0,26.0,,1009.4,38.3,3.9,12.0,0.0,,220.0,9.4,,1006.4,36.1,6.3,16.0,0.0,,260.0,24.1,,1007.2,30.6,12.9,34.0,0.0,,70.0,18.4,,1011.7,32.2,11.4,28.0,0.0,,0.0,0.0,,1010.1,33.9,11.7,26.0,0.0,,314.0,5.4,,1008.6,1.0
126,2021-06-29 01:00:00,31.7,12.0,30.0,0.0,,230.0,22.3,,1005.5,31.7,1.9,15.0,0.0,,220.0,13.0,,1007.4,22.2,12.7,55.0,0.0,,290.0,9.4,,1012.8,27.2,3.6,22.0,0.0,,350.0,18.4,,1009.5,29.4,10.5,31.0,0.0,,310.0,27.7,,1011.7,30.6,10.0,28.0,0.0,,330.0,24.1,,1011.1,31.1,5.5,20.0,0.0,,180.0,7.6,,1010.5,1.0
127,2020-08-24 02:00:00,33.0,-0.2,12.0,,,120.0,11.2,,,37.0,2.9,12.0,,,270.0,11.2,,,37.0,1.6,11.0,,,290.0,9.4,,,36.0,3.2,13.0,,,300.0,11.2,,,36.0,6.2,16.0,,,290.0,14.8,,,34.0,11.2,25.0,,,0.0,0.0,,,31.0,9.8,27.0,,,200.0,37.1,,,1.0
128,2021-07-05 17:00:00,29.4,1.8,17.0,0.0,,80.0,20.5,,1011.6,27.8,7.6,28.0,0.0,,130.0,18.4,,1012.6,28.9,9.1,29.0,0.0,,150.0,24.1,,1012.3,30.0,8.4,26.0,0.0,,120.0,9.4,,1011.8,31.7,8.0,23.0,0.0,,270.0,5.4,,1011.3,32.8,6.9,20.0,0.0,,250.0,9.4,,1009.6,29.4,11.0,32.0,0.0,,90.0,9.4,,1013.1,1.0
129,2021-04-04 19:00:00,15.7,-8.6,18.0,0.0,,272.0,36.4,,1004.0,4.3,-17.3,19.0,0.0,,38.0,4.7,,1023.6,6.3,-15.6,19.0,0.0,,154.0,8.6,,1033.9,12.3,-14.4,14.0,0.0,,132.0,4.0,,1024.3,17.1,-14.8,10.0,0.0,,132.0,6.8,,1017.8,20.5,-9.9,12.0,0.0,,108.0,8.3,,1018.5,23.1,-7.9,12.0,0.0,,162.0,6.5,,1012.7,1.0
130,2021-08-15 17:00:00,29.0,5.8,23.0,0.0,,0.0,0.0,,1021.0,29.0,9.1,29.0,0.0,,220.0,11.2,,1023.0,27.0,9.8,34.0,0.0,,219.0,10.4,,1024.0,27.0,11.8,39.0,0.0,,200.0,13.0,,1024.0,28.0,13.1,40.0,0.0,,200.0,11.2,,1025.0,27.0,11.8,39.0,0.0,,0.0,0.0,,1027.0,29.0,8.1,27.0,0.0,,0.0,0.0,,1024.0,1.0
131,2021-07-13 18:00:00,33.6,-0.9,11.0,0.0,,143.0,9.0,,1011.0,36.8,0.2,10.0,0.0,,224.0,6.8,,1006.5,37.1,0.4,10.0,0.0,,174.0,6.5,,1009.3,31.2,-0.5,13.0,0.0,,152.0,11.9,,1016.3,34.4,-3.1,9.0,0.0,,134.0,9.4,,1012.2,35.8,-3.6,8.0,0.0,,126.0,6.5,,1010.1,34.7,1.1,12.0,0.0,,224.0,7.2,,1008.6,1.0
132,2020-07-02 23:00:00,29.4,-3.0,12.0,0.0,,,9.4,,1010.5,32.8,-4.2,9.0,0.0,,250.0,22.3,,1005.4,30.0,-0.4,14.0,0.0,,200.0,64.8,,993.2,19.4,-7.1,16.0,0.0,,310.0,16.6,,1008.0,25.0,-7.5,11.0,0.0,,250.0,18.4,,1009.9,28.9,-7.2,9.0,0.0,,230.0,33.5,,1007.0,29.4,-1.9,13.0,0.0,,230.0,38.9,,1010.9,1.0
133,2020-06-28 19:00:00,27.8,6.0,25.0,,,310.0,14.8,,1016.0,26.1,6.2,28.0,,,260.0,9.4,,1016.4,28.3,8.0,28.0,,,270.0,9.4,,1011.1,27.2,9.1,32.0,,,310.0,13.0,,1009.3,26.1,8.1,32.0,,,260.0,9.4,,1014.6,31.1,4.7,19.0,,,190.0,5.4,,1007.7,29.4,7.9,26.0,,,190.0,33.5,,993.0,1.0
134,2020-06-14 18:00:00,17.6,-8.5,16.0,,,,,,,15.6,-4.9,24.0,,,,,,,21.4,-3.9,18.0,,,,,,,25.9,-4.6,13.0,,,,,,,27.6,-2.3,14.0,,,,,,,27.5,3.2,21.0,,,,,,,24.5,-9.1,10.0,,,,,,,1.0
135,2020-07-04 01:00:00,34.4,0.9,12.0,,,120.0,7.6,,1000.8,23.9,9.5,40.0,,,330.0,29.5,,989.6,17.2,-0.5,30.0,,,0.0,0.0,,1010.7,22.2,2.3,27.0,,,40.0,9.4,,1012.1,28.9,8.0,27.0,,,230.0,18.4,,1004.8,32.2,-3.3,10.0,,,0.0,0.0,,1008.2,30.0,7.8,25.0,,,120.0,37.1,,1011.9,1.0
136,2020-06-21 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2020-07-18 10:00:00,23.0,5.9,33.0,,,160.0,14.8,,,20.0,12.0,60.0,,,200.0,13.0,,,15.0,10.0,72.0,,,130.0,11.2,,,16.0,7.0,55.0,,,180.0,13.0,,,14.0,1.9,44.0,,,180.0,9.4,,,25.0,6.2,30.0,,,180.0,29.5,,,22.0,7.0,38.0,,,0.0,0.0,,,1.0
138,2020-05-30 23:00:00,18.0,-2.9,24.0,,,350.0,24.1,,,22.0,-6.7,14.0,,,300.0,14.8,,,26.0,-0.9,17.0,,,30.0,11.2,,,31.0,0.4,14.0,,,330.0,7.6,,,32.0,1.1,14.0,,,330.0,13.0,,,36.0,-1.9,9.0,,,250.0,16.6,,,31.0,0.4,14.0,,,140.0,31.7,,,1.0
139,2021-04-08 22:00:00,21.1,-9.4,12.0,0.0,,204.0,5.4,,1017.1,22.8,-6.1,14.0,0.0,,202.0,7.6,,1017.8,24.4,-6.9,12.0,0.0,,229.0,7.6,,1011.3,23.9,-12.4,8.0,0.0,,240.0,35.3,,998.0,8.9,-6.5,33.0,0.0,,280.0,27.7,,1015.5,16.1,-12.3,13.0,0.0,,150.0,16.6,,1016.6,18.3,-10.6,13.0,0.0,,270.0,35.3,,1009.3,1.0
140,2021-03-07 20:00:00,2.4,-13.8,29.0,0.0,,45.0,4.3,,1032.8,5.6,-9.0,34.0,0.0,,105.0,4.0,,1023.0,8.4,-6.2,35.0,0.0,,67.0,4.7,,1016.9,9.4,-2.9,42.0,0.0,,105.0,5.0,,1017.1,9.8,-3.5,39.0,0.0,,113.0,8.3,,1027.7,12.0,-2.6,36.0,0.0,,177.0,4.7,,1014.7,14.2,-5.0,26.0,0.0,,77.0,1.8,,1016.7,1.0
141,2020-07-09 20:00:00,33.0,7.7,21.0,,,160.0,29.5,,,32.0,8.9,24.0,,,360.0,25.9,,,30.0,8.9,27.0,,,20.0,13.0,,,31.0,10.9,29.0,,,350.0,18.4,,,30.0,5.9,22.0,,,20.0,25.9,,,27.0,5.8,26.0,,,10.0,16.6,,,30.0,7.8,25.0,,,10.0,20.5,,,1.0
142,2021-05-22 15:00:00,22.2,-8.6,12.0,0.0,,130.0,20.5,,1005.6,19.4,-7.1,16.0,0.0,,0.0,0.0,,1006.5,19.4,1.8,31.0,0.0,,70.0,5.4,,1007.3,19.4,4.3,37.0,0.0,,70.0,22.3,,1006.2,22.2,-4.8,16.0,0.0,,130.0,29.5,,1000.1,17.2,5.5,46.0,,,180.0,25.9,,1001.9,13.9,-12.3,15.0,0.0,,290.0,16.6,,1010.4,1.0
143,2020-10-03 16:00:00,15.0,4.1,48.0,,,,,,,9.0,-3.9,40.0,,,,,,,8.0,-7.7,32.0,,,,,,,10.0,-9.1,25.0,,,,,,,10.0,-10.7,22.0,,,,,,,10.0,-9.6,24.0,,,,,,,11.0,-14.6,15.0,,,,,,,1.0
144,2021-07-16 14:00:00,23.4,-3.0,17.0,0.0,,243.0,3.6,,1017.8,23.3,-2.4,18.0,0.0,,55.0,1.1,,1016.5,23.4,-0.2,21.0,0.0,,168.0,5.0,,1015.1,22.4,5.8,34.0,0.0,,108.0,3.6,,1016.1,17.5,12.8,74.0,0.0,,166.0,2.9,,1019.6,18.2,10.6,61.0,0.0,,133.0,3.6,,1019.0,18.0,7.4,50.0,0.0,,140.0,5.4,,1017.1,1.0
145,2020-05-18 21:00:00,23.6,-7.5,12.0,,,220.0,31.7,,,21.1,-5.7,16.0,,,200.0,16.6,,,22.1,-4.9,16.0,,,280.0,13.0,,,23.6,-3.7,16.0,,,200.0,24.1,,,24.6,-2.1,17.0,,,250.0,18.4,,,27.2,-0.8,16.0,,,180.0,20.5,,,27.5,-8.2,9.0,,,170.0,27.7,,,1.0
146,2020-07-16 19:00:00,31.0,6.8,22.0,,,10.0,25.9,,,30.0,10.0,29.0,,,30.0,9.4,,,31.0,11.9,31.0,,,10.0,16.6,,,30.0,10.0,29.0,,,20.0,13.0,,,27.0,4.7,24.0,,,310.0,11.2,,,27.0,7.9,30.0,,,350.0,11.2,,,30.0,8.9,27.0,,,340.0,13.0,,,1.0
147,2020-06-14 02:00:00,10.6,3.4,61.0,,,70.0,7.6,,1009.2,10.0,3.9,66.0,,,270.0,5.4,,1022.3,18.9,-0.0,28.0,,,320.0,7.6,,1022.0,23.9,3.2,26.0,,,220.0,5.4,,1018.8,30.0,3.8,19.0,,,130.0,16.6,,1014.8,29.4,3.4,19.0,,,130.0,22.3,,1005.4,20.6,7.2,42.0,,,320.0,11.2,,1003.5,1.0
148,2021-05-13 19:00:00,26.1,-7.9,10.0,0.0,,240.0,9.4,,1007.0,18.3,-11.6,12.0,0.0,,230.0,24.1,,1007.7,12.8,-12.4,16.0,0.0,,200.0,13.0,,1013.5,12.8,-0.1,41.0,0.0,,10.0,22.3,,1012.5,11.7,-1.1,41.0,0.0,,90.0,5.4,,1019.6,16.7,-3.4,25.0,0.0,,189.0,9.0,,1021.4,22.2,-6.6,14.0,0.0,,200.0,9.4,,1016.6,1.0
149,2020-05-25 03:00:00,27.8,-4.2,12.0,0.0,,220.0,46.4,,1003.2,19.4,-8.8,14.0,0.0,,250.0,24.1,,1007.7,21.1,-3.4,19.0,0.0,,260.0,9.4,,1012.5,24.4,-6.9,12.0,0.0,,270.0,9.4,,1008.7,26.7,-6.2,11.0,0.0,,210.0,27.7,,1001.8,20.6,-6.9,15.0,0.0,,60.0,33.5,,1009.9,23.3,-5.7,14.0,0.0,,40.0,33.5,,1011.1,1.0
150,2022-04-28 20:00:00,10.0,5.6,74.0,,,260.0,29.5,,1007.5,16.7,-2.4,27.0,0.0,,0.0,0.0,,1017.6,18.3,-8.0,16.0,0.0,,260.0,11.2,,1018.5,22.2,-8.6,12.0,0.0,,330.0,9.4,,1018.2,26.1,-10.7,8.0,0.0,,280.0,5.4,,1010.2,27.8,-6.6,10.0,0.0,,280.0,20.5,,1006.3,27.2,-4.7,12.0,0.0,,250.0,24.1,,1002.7,1.0
151,2020-08-26 07:00:00,21.1,5.4,36.0,0.0,,0.0,0.0,,1010.2,16.7,8.9,60.0,0.0,,290.0,5.4,,1010.7,20.6,4.2,34.0,0.0,,270.0,13.0,,1010.9,22.8,3.8,29.0,0.0,,0.0,0.0,,1010.5,22.2,6.8,37.0,0.0,,320.0,9.4,,1012.8,21.1,8.4,44.0,0.0,,230.0,5.4,,1011.9,23.3,7.8,37.0,0.0,,310.0,7.6,,1009.7,1.0
152,2020-07-08 21:00:00,28.0,11.9,37.0,,,360.0,20.5,,,34.0,7.8,20.0,,,160.0,22.3,,,33.0,7.7,21.0,,,30.0,13.0,,,31.0,9.2,26.0,,,10.0,20.5,,,32.0,11.2,28.0,,,20.0,18.4,,,30.0,5.3,21.0,,,20.0,25.9,,,28.0,6.7,26.0,,,10.0,14.8,,,1.0
153,2020-08-25 00:00:00,43.3,5.0,10.0,0.0,,220.0,13.0,,1007.1,42.8,4.7,10.0,0.0,,250.0,16.6,,1004.4,41.7,3.8,10.0,0.0,,240.0,22.3,,1002.9,40.6,7.9,14.0,0.0,,260.0,24.1,,1004.6,39.4,13.0,21.0,0.0,,260.0,20.5,,1006.0,40.0,11.1,18.0,0.0,,,11.2,,1006.1,39.4,6.9,14.0,0.0,,,5.4,,1006.6,1.0
154,2020-08-26 18:00:00,32.0,2.1,15.0,,,270.0,11.2,,,30.0,3.1,18.0,,,200.0,9.4,,,32.0,3.9,17.0,,,230.0,11.2,,,32.0,2.1,15.0,,,180.0,14.8,,,31.0,4.7,19.0,,,200.0,11.2,,,31.0,4.7,19.0,,,190.0,7.6,,,31.0,3.1,17.0,,,220.0,16.6,,,1.0
155,2020-07-20 22:00:00,34.4,-0.3,11.0,0.0,,270.0,18.4,,1006.5,33.9,-0.7,11.0,0.0,,210.0,18.4,,1008.5,32.8,1.8,14.0,0.0,,200.0,37.1,,1011.3,32.8,2.7,15.0,0.0,,360.0,22.3,,1011.1,35.6,1.8,12.0,0.0,,50.0,18.4,,1010.9,33.3,0.0,12.0,0.0,,320.0,35.3,,1011.2,35.0,-1.2,10.0,0.0,,90.0,13.0,,1009.2,1.0
156,2020-07-29 21:00:00,28.3,7.5,27.0,,,110.0,7.6,,,22.0,13.9,60.0,,,0.0,0.0,,,27.1,9.0,32.0,,,0.0,0.0,,,30.1,10.1,29.0,,,280.0,18.4,,,28.9,9.6,30.0,,,120.0,5.4,,,28.4,11.0,34.0,,,130.0,9.4,,,33.8,-0.8,11.0,,,220.0,18.4,,,1.0
157,2021-03-30 22:00:00,8.4,-13.3,20.0,0.0,,163.0,10.1,,1008.3,6.2,-5.4,43.0,0.0,,201.0,6.1,,1003.0,8.1,-0.9,53.0,1.0,,137.0,9.4,,1010.6,10.3,-6.5,30.0,0.0,,101.0,6.1,,1023.5,14.6,-2.8,30.0,0.0,,118.0,11.2,,1020.0,12.0,-9.6,21.0,0.0,,267.0,32.4,,1006.3,6.4,-18.3,15.0,0.0,,148.0,13.0,,1020.7,1.0
158,2022-06-10 00:00:00,32.0,-6.4,8.0,0.0,,250.0,29.5,,1013.0,28.0,-0.2,16.0,0.0,,270.0,24.1,,1014.0,32.0,1.1,14.0,0.0,,280.0,13.0,,1013.0,34.0,0.6,12.0,0.0,,290.0,22.3,,1013.0,36.0,0.9,11.0,0.0,,320.0,16.6,,1015.0,36.0,2.1,12.0,0.0,,280.0,14.8,,1015.0,36.0,-0.4,10.0,0.0,,280.0,14.8,,1018.0,1.0
159,2020-07-13 20:00:00,32.8,6.9,20.0,,,200.0,18.4,,1006.1,27.2,4.9,24.0,,,260.0,11.2,,1010.5,32.2,-6.2,8.0,,,120.0,7.6,,1009.7,33.3,-5.4,8.0,,,0.0,0.0,,1015.7,35.6,4.0,14.0,,,120.0,11.2,,1015.1,36.1,5.3,15.0,,,260.0,11.2,,1009.2,31.7,9.2,25.0,,,320.0,22.3,,1007.5,1.0
160,2020-05-31 17:00:00,17.8,-3.0,24.0,,,360.0,20.5,,1018.3,21.1,-3.4,19.0,,,160.0,9.4,,1015.9,26.1,1.4,20.0,,,180.0,5.4,,1013.1,27.8,6.5,26.0,,,10.0,14.8,,1014.7,30.6,1.0,15.0,,,190.0,29.5,,,29.4,0.9,16.0,,,190.0,18.4,,1009.1,27.2,-0.8,16.0,,,200.0,27.7,,,1.0
