id,date_time,temperature_1,dewpoint_1,relative_humidity_1,precipitation_1,snow_1,wind_direction_1,wind_speed_1,wind_gust_1,air_pressure_1,temperature_2,dewpoint_2,relative_humidity_2,precipitation_2,snow_2,wind_direction_2,wind_speed_2,wind_gust_2,air_pressure_2,temperature_3,dewpoint_3,relative_humidity_3,precipitation_3,snow_3,wind_direction_3,wind_speed_3,wind_gust_3,air_pressure_3,temperature_4,dewpoint_4,relative_humidity_4,precipitation_4,snow_4,wind_direction_4,wind_speed_4,wind_gust_4,air_pressure_4,temperature_5,dewpoint_5,relative_humidity_5,precipitation_5,snow_5,wind_direction_5,wind_speed_5,wind_gust_5,air_pressure_5,temperature_6,dewpoint_6,relative_humidity_6,precipitation_6,snow_6,wind_direction_6,wind_speed_6,wind_gust_6,air_pressure_6,temperature_7,dewpoint_7,relative_humidity_7,precipitation_7,snow_7,wind_direction_7,wind_speed_7,wind_gust_7,air_pressure_7,has_fire
896,2024-10-06 01:00:00,28.6,0.3,16.0,0.0,,140.0,5.4,,1014.0,21.1,-14.4,8.0,0.0,,320.0,5.4,,1026.0,22.4,-15.1,7.0,0.0,,210.0,5.4,,1024.0,24.6,-4.7,14.0,0.0,,0.0,0.0,,1017.0,22.9,-2.7,18.0,0.0,,170.0,5.4,,1018.0,25.5,-3.0,15.0,0.0,,130.0,5.4,,1016.0,22.1,-1.3,21.0,0.0,,140.0,5.4,,1024.0,0.0
931,2025-03-18 17:00:00,12.2,3.9,57.0,0.0,,160.0,9.4,,1015.0,12.2,3.2,54.0,0.0,,170.0,31.7,,1003.8,6.1,-1.1,60.0,0.0,,0.0,0.0,,1012.1,8.3,0.5,58.0,0.0,,240.0,29.5,,1014.1,7.8,-0.7,55.0,0.0,,0.0,0.0,,1023.6,12.8,1.2,45.0,0.0,,0.0,0.0,,1015.4,10.0,-2.6,41.0,0.0,,280.0,20.5,,1016.6,0.0
437,2021-02-14 04:00:00,8.3,-11.1,24.0,0.0,,220.0,22.3,,1010.2,5.6,-5.7,44.0,0.0,,70.0,7.6,,1011.9,2.8,1.2,89.0,0.0,,0.0,0.0,,1015.6,4.4,0.5,76.0,0.0,,0.0,0.0,,1015.4,5.0,-3.3,55.0,0.0,,220.0,5.4,,1010.2,5.6,-0.0,67.0,0.0,,280.0,7.6,,1010.9,1.7,-0.5,85.0,0.3,,330.0,44.6,,1002.8,0.0
393,2021-11-23 23:00:00,4.4,-9.4,36.0,0.0,,290.0,9.4,,1029.0,6.7,-2.7,51.0,0.0,,0.0,0.0,,1023.8,9.4,-1.1,48.0,0.0,,360.0,14.8,,1019.6,7.8,-0.7,55.0,0.0,,320.0,24.1,,1025.8,6.1,-3.8,49.0,0.0,,0.0,0.0,,1035.4,6.7,-2.2,53.0,0.0,,350.0,11.2,,1026.2,12.2,-4.0,32.0,0.0,,210.0,11.2,,1010.1,0.0
369,2024-05-13 00:00:00,16.1,-6.9,20.0,0.0,,280.0,24.1,,1007.6,14.4,-6.5,23.0,0.0,,310.0,50.0,,1005.2,14.4,-11.1,16.0,0.0,,300.0,6.0,,1010.8,17.2,-0.5,30.0,0.0,,330.0,31.7,,1012.7,17.2,0.8,33.0,0.0,,30.0,40.7,,1014.6,18.3,-0.0,29.0,0.0,,350.0,18.4,,1008.9,26.1,-0.9,17.0,0.0,,60.0,18.4,,1007.1,1.0
104,2025-02-18 17:00:00,-6.1,-13.9,54.0,0.0,,120.0,9.4,,1015.4,-1.1,-14.3,36.0,0.0,,140.0,27.7,,1013.4,6.1,1.0,70.0,0.0,,170.0,14.8,,1006.7,0.6,-2.8,78.0,0.0,,300.0,7.6,,1023.7,2.2,-7.7,48.0,0.0,,160.0,16.6,,1021.5,4.0,1.0,81.0,0.0,,130.0,11.2,,1013.0,3.3,-2.2,67.0,0.0,,0.0,0.0,,1020.8,0.0
456,2023-11-13 08:00:00,6.7,2.8,76.0,2.0,,130.0,13.0,,1011.5,1.7,-0.1,88.0,0.0,,0.0,0.0,,1020.5,-1.1,-3.3,85.0,0.0,,0.0,0.0,,1029.5,-0.6,-5.6,69.0,0.0,,190.0,5.4,,1024.9,-4.4,-7.8,77.0,0.0,,290.0,5.4,,1024.2,-1.1,-5.0,75.0,0.0,,0.0,0.0,,1026.2,-0.6,-3.3,82.0,0.0,,240.0,7.6,,1021.2,0.0
798,2023-09-27 20:00:00,18.9,8.2,50.0,0.0,,320.0,40.7,,1008.2,16.7,6.8,52.0,0.0,,330.0,5.4,,1015.0,17.2,-0.1,31.0,0.0,,270.0,9.4,,1018.9,21.7,2.9,29.0,0.0,,290.0,7.6,,1018.2,23.3,7.8,37.0,0.0,,280.0,5.4,,1018.8,26.7,1.9,20.0,0.0,,0.0,0.0,,1016.2,26.1,5.6,27.0,0.0,,240.0,7.6,,1011.5,0.0
588,2025-10-25 12:00:00,9.1,1.3,58.0,0.0,,199.0,15.1,,1016.5,3.8,1.5,85.0,0.0,,281.0,10.1,,1022.4,2.0,-5.2,59.0,0.0,,245.0,4.7,,1026.9,6.0,-5.6,43.0,0.0,,266.0,2.5,,1020.8,6.1,2.9,80.0,0.0,,289.0,6.5,,1017.4,4.4,-0.4,71.0,0.0,,242.0,3.6,,1020.1,8.9,-1.0,50.0,0.0,,200.0,13.7,,1014.8,0.0
19,2025-12-02 15:00:00,1.0,-3.5,72.0,0.0,,0.0,0.0,,1028.0,3.0,0.2,82.0,0.0,,0.0,0.0,,1027.0,1.0,-1.2,85.0,0.0,,149.0,7.0,,1014.0,-1.0,-4.3,78.0,0.0,,0.0,0.0,,1025.0,-2.0,-2.6,96.0,0.0,,340.0,6.0,,1012.0,-11.0,-12.6,88.0,0.0,,0.0,0.0,,1025.0,-1.0,-3.2,85.0,0.0,,310.0,6.0,,1017.0,0.0
557,2025-08-03 22:00:00,36.0,-1.9,9.0,0.0,,20.0,27.7,21.0,1019.0,36.0,-1.9,9.0,0.0,,157.0,11.2,17.0,1018.0,37.0,-8.9,5.0,0.0,,190.0,29.5,20.0,1016.0,36.0,-9.6,5.0,0.0,,200.0,33.5,15.0,1017.0,33.0,1.9,14.0,0.0,,30.0,20.5,,1021.0,33.0,0.9,13.0,0.0,,350.0,13.0,15.0,1021.0,33.0,1.9,14.0,0.0,,10.0,24.1,18.0,1017.0,1.0
511,2023-10-18 17:00:00,3.5,2.5,93.0,0.2,,160.0,7.6,,1013.9,9.0,2.1,62.0,0.0,,0.0,0.0,,1020.6,3.0,0.1,81.0,0.0,,0.0,0.0,,1023.0,9.0,-0.1,53.0,0.0,,0.0,0.0,,1027.6,11.0,2.0,54.0,0.0,,0.0,0.0,,1024.3,11.0,1.0,50.0,0.0,,0.0,0.0,,1019.1,11.0,0.1,47.0,0.0,,0.0,0.0,,1023.3,0.0
242,2020-07-04 21:00:00,12.0,3.0,54.0,,,,,,,16.0,0.1,34.0,,,,,,,6.0,-0.9,61.0,,,,,,,16.0,-5.1,23.0,,,,,,,19.0,-2.0,24.0,,,,,,,18.0,1.1,32.0,,,,,,,18.0,3.1,37.0,,,,,,,1.0
464,2026-01-03 09:00:00,-3.7,-7.5,75.0,0.2,,21.0,13.7,,1027.8,-12.1,-15.5,76.0,0.0,,94.0,4.3,,1043.7,-5.5,-11.2,64.0,0.0,,71.0,5.8,,1034.8,0.7,-10.1,44.0,0.0,,74.0,6.5,,1026.7,2.1,-7.8,48.0,0.0,,169.0,9.4,,1017.9,2.5,1.6,94.0,1.3,,119.0,7.6,,1014.0,-0.4,-2.9,83.0,0.0,,158.0,13.0,,1019.2,0.0
362,2024-02-26 22:00:00,3.9,2.3,89.0,,,170.0,5.4,,1021.7,8.3,2.7,68.0,0.0,,230.0,13.0,,1011.6,5.0,-0.6,67.0,0.0,,70.0,13.0,,1024.6,7.8,-5.0,40.0,0.0,,220.0,9.4,,1025.7,8.3,-4.5,40.0,0.0,,13.0,7.6,,1020.3,14.4,-4.9,26.0,0.0,,230.0,14.8,,1014.5,15.0,-5.4,24.0,0.0,,260.0,29.5,,1001.9,1.0
51,2021-02-28 05:00:00,-0.6,-5.0,72.0,0.0,,60.0,7.6,,1034.8,-1.7,-6.1,72.0,0.0,,108.0,9.0,,1028.2,1.1,-7.2,54.0,0.0,,330.0,5.4,,1022.2,-1.7,-8.2,61.0,0.0,,330.0,14.8,,1028.4,-1.7,-9.3,56.0,0.0,,120.0,9.4,,1020.3,-1.1,-3.9,81.0,0.2,,350.0,27.7,,1011.6,-3.9,-6.7,81.0,0.0,,20.0,7.6,,1022.7,0.0
178,2020-07-27 17:00:00,36.1,8.0,18.0,0.0,,90.0,27.7,,1009.3,33.3,8.0,21.0,0.0,,0.0,0.0,,1009.1,33.3,10.0,24.0,0.0,,130.0,13.0,,1009.2,28.9,12.7,37.0,0.0,,350.0,11.2,,1012.7,30.6,11.5,31.0,0.0,,,7.6,,1012.4,30.6,5.1,20.0,0.0,,0.0,0.0,,1013.5,32.8,7.6,21.0,0.0,,0.0,0.0,,1011.3,1.0
519,2025-07-04 16:00:00,27.0,6.9,28.0,0.0,,0.0,7.6,,1020.0,25.0,12.9,47.0,0.0,,350.0,7.6,,1021.0,27.0,8.9,32.0,0.0,,60.0,5.4,,1020.0,34.0,1.7,13.0,0.0,,190.0,20.5,21.0,1017.0,29.0,5.8,23.0,0.0,,350.0,1.8,,1017.0,27.0,7.9,30.0,0.0,,190.0,29.5,16.0,1015.0,24.0,9.9,41.0,0.0,,350.0,14.8,15.0,1018.0,1.0
598,2025-09-10 17:00:00,24.7,10.2,40.0,0.0,,155.0,13.7,,1013.1,24.7,10.2,40.0,0.0,,155.0,13.0,,1011.3,19.6,13.3,67.0,1.3,,214.0,9.0,,1017.2,23.3,9.7,42.0,0.0,,157.0,19.1,,1017.6,24.6,8.9,37.0,0.0,,151.0,18.7,,1015.4,25.0,7.1,32.0,0.0,,151.0,21.6,,1009.3,25.0,5.7,29.0,0.0,,146.0,18.7,,1008.4,1.0
195,2020-07-17 21:00:00,33.3,5.7,18.0,0.0,,360.0,5.4,,1016.1,34.4,4.0,15.0,0.0,,,9.4,,1010.1,30.6,4.3,19.0,0.0,,150.0,11.2,,1008.3,28.9,-0.3,15.0,0.0,,10.0,9.4,,1012.6,30.6,1.9,16.0,0.0,,220.0,13.0,,1013.3,32.2,5.6,19.0,0.0,,30.0,5.4,,1011.7,36.7,3.8,13.0,0.0,,180.0,24.1,,1009.5,1.0
223,2021-08-14 19:00:00,29.9,10.4,30.0,0.0,,150.0,22.3,,1016.0,26.1,9.0,34.0,0.0,,350.0,14.8,,1020.0,27.0,9.8,34.0,0.0,,340.0,7.6,,1022.0,29.4,9.0,28.0,0.0,,0.0,0.0,,1021.0,30.5,11.4,31.0,0.0,,0.0,0.0,,1021.0,32.2,13.4,32.0,0.0,,0.0,0.0,,1022.0,32.4,13.6,32.0,0.0,,20.0,9.4,,1023.0,1.0
981,2022-11-13 06:00:00,3.3,1.2,86.0,0.0,,0.0,0.0,,1007.1,1.1,-0.1,92.0,0.0,,360.0,7.6,,1008.0,2.2,2.2,100.0,1.8,,220.0,20.5,,1004.3,0.6,-1.6,85.0,,,290.0,14.8,,1014.8,-2.2,-5.5,78.0,0.0,,270.0,5.4,,1027.8,-4.4,-7.2,81.0,0.0,,0.0,0.0,,1027.7,-3.9,-5.6,88.0,0.0,,250.0,7.6,,1019.6,0.0
481,2025-06-10 21:00:00,24.4,-0.7,19.0,0.0,,230.0,5.4,,1008.9,26.1,3.3,23.0,0.0,,320.0,7.6,11.0,1008.9,25.6,7.2,31.0,0.0,,290.0,16.6,11.0,1012.3,29.4,4.1,20.0,0.0,,280.0,14.8,15.0,1013.4,29.4,7.3,25.0,0.0,,280.0,11.2,,1011.6,30.6,4.3,19.0,0.0,,270.0,7.6,,1011.0,28.9,2.9,19.0,0.0,,280.0,27.7,21.0,1011.1,1.0
858,2023-02-23 22:00:00,4.4,-8.3,39.0,0.0,,350.0,16.6,,1025.1,5.0,-6.2,44.0,0.0,,330.0,18.4,,1017.2,7.8,-5.6,38.0,0.0,,333.0,7.6,,1020.3,8.9,-3.3,42.0,0.0,,110.0,9.4,,1018.5,6.1,1.0,70.0,0.3,,190.0,24.1,,992.3,-3.3,-5.6,84.0,0.3,,290.0,14.8,,996.7,0.6,-7.9,53.0,0.0,,190.0,33.5,,1008.3,0.0
603,2020-04-05 16:00:00,10.0,2.8,61.0,0.0,,0.0,0.0,,1022.9,9.4,0.0,52.0,0.0,,0.0,0.0,,1021.9,11.7,3.2,56.0,0.0,,320.0,5.4,,1008.8,10.6,-1.8,42.0,0.0,,170.0,13.0,,1011.1,8.3,-6.6,34.0,0.0,,0.0,0.0,,1016.1,9.4,-0.5,50.0,0.0,,0.0,0.0,,1010.3,17.2,1.2,34.0,0.0,,150.0,13.0,,1006.5,0.0
832,2021-11-23 11:00:00,1.1,-7.7,52.0,0.0,,340.0,33.5,,1024.7,-3.9,-7.8,74.0,0.0,,110.0,7.6,,1029.8,4.4,-1.0,68.0,0.0,,0.0,0.0,,1020.2,5.0,2.9,86.0,0.1,,360.0,7.6,,1021.1,-3.3,-5.0,88.0,0.0,,150.0,5.4,,1034.6,-2.8,-5.0,85.0,0.0,,0.0,0.0,,1034.7,-2.2,-6.7,71.0,0.0,,150.0,5.4,,1019.5,0.0
748,2021-06-24 17:00:00,29.4,8.4,27.0,0.0,,330.0,13.0,,1010.0,33.3,4.9,17.0,0.0,,250.0,7.6,,1006.5,30.0,1.4,16.0,0.0,,300.0,24.1,,1007.9,29.4,2.6,18.0,0.0,,70.0,9.4,,1011.8,32.8,-2.8,10.0,0.0,,180.0,33.5,,1006.1,28.3,1.7,18.0,0.0,,0.0,0.0,,1008.7,20.6,13.3,63.0,0.0,,170.0,11.2,,1013.9,0.0
722,2022-07-26 22:00:00,34.0,1.7,13.0,0.0,,250.0,13.0,,1015.5,31.0,4.7,19.0,0.0,,290.0,5.4,,1015.4,31.0,1.3,15.0,0.0,,260.0,24.1,,1011.3,35.0,3.5,14.0,0.0,,310.0,5.4,,1009.3,25.0,8.0,34.0,0.2,,290.0,5.4,,1016.9,35.0,0.1,11.0,0.0,,260.0,5.4,,1010.4,35.0,0.1,11.0,0.0,,360.0,9.4,,1010.7,0.0
553,2025-07-27 19:00:00,25.0,8.9,36.0,,,260.0,7.6,,1012.7,31.1,3.2,17.0,0.0,,240.0,18.4,26.0,1009.1,30.6,3.6,18.0,0.0,,0.0,0.0,,1011.0,30.6,3.6,18.0,0.0,,190.0,7.6,,1013.4,29.4,0.9,16.0,0.0,,200.0,5.4,,1012.8,30.6,-3.2,11.0,0.0,,200.0,7.6,22.0,1011.5,30.0,-2.5,12.0,0.0,,170.0,7.6,19.0,1014.0,1.0
339,2024-11-20 20:00:00,6.6,-4.5,45.0,0.0,,78.0,4.7,,1019.6,8.2,-3.9,42.0,0.0,,101.0,8.6,,1000.9,5.4,-4.7,48.0,0.0,,46.0,8.3,,1010.3,4.1,-5.7,49.0,0.0,,138.0,4.3,,1016.5,6.4,-5.3,43.0,0.0,,184.0,20.2,,1005.7,3.0,-16.6,22.0,0.0,,284.0,25.9,,1021.8,2.5,-14.2,28.0,0.0,,134.0,8.6,,1031.3,0.0
269,2023-08-17 21:00:00,32.8,10.7,26.0,0.0,,60.0,11.2,,1010.2,32.2,9.0,24.0,0.0,,290.0,9.4,,1012.3,32.2,7.1,21.0,0.0,,330.0,16.6,,1014.2,33.3,8.0,21.0,0.0,,260.0,9.4,,1015.2,35.0,10.1,22.0,0.0,,360.0,5.4,,1014.8,34.4,12.7,27.0,0.0,,320.0,11.2,,1012.9,35.0,12.0,25.0,0.0,,0.0,0.0,,1008.1,1.0
504,2025-06-29 13:00:00,11.1,2.9,57.0,0.0,,270.0,5.4,,1017.8,16.1,5.1,48.0,0.0,,230.0,5.4,,1011.9,16.7,3.7,42.0,0.0,,180.0,9.4,,1013.0,18.3,3.7,38.0,0.0,,150.0,18.4,,1011.9,21.7,-0.3,23.0,0.0,,0.0,0.0,,1008.4,19.4,7.8,47.0,0.0,,140.0,7.6,,1011.1,20.6,7.9,44.0,0.0,,190.0,7.6,,1013.0,1.0
249,2023-05-02 17:00:00,8.9,2.2,63.0,0.0,,250.0,9.4,,1023.5,13.3,3.9,53.0,0.0,,96.0,9.4,,1018.0,12.8,-4.8,29.0,0.0,,6.0,9.4,,1023.2,15.6,1.7,39.0,0.0,,105.0,9.4,,1021.8,17.8,3.3,38.0,0.0,,0.0,0.0,,1013.4,25.0,0.5,20.0,0.0,,130.0,24.1,,1003.6,18.9,0.5,29.0,0.0,,210.0,7.6,,1006.4,1.0
482,2021-03-11 21:00:00,13.8,-1.4,35.0,0.0,,100.0,7.6,,1023.8,18.3,0.9,31.0,0.0,,170.0,38.9,,1009.6,12.4,1.4,47.0,0.0,,330.0,14.8,,1016.7,19.3,0.3,28.0,0.0,,170.0,51.8,,1007.0,6.5,-2.1,54.0,0.0,,330.0,20.5,,1013.0,6.4,-4.4,46.0,0.0,,130.0,9.4,,1011.8,4.0,-0.0,75.0,0.0,,50.0,11.2,,1017.3,0.0
185,2022-06-18 21:00:00,35.0,-7.9,6.0,0.0,,190.0,41.0,,1008.0,21.0,4.1,33.0,0.0,,280.0,39.0,,1009.0,19.0,-13.3,10.0,0.0,,290.0,32.0,,1017.0,26.0,-12.5,7.0,0.0,,280.0,17.0,,1019.0,30.0,-9.6,7.0,0.0,,90.0,15.0,,1019.0,30.0,-0.4,14.0,0.0,,190.0,32.0,,1015.0,30.0,-4.9,10.0,0.0,,190.0,43.0,,1012.0,1.0
42,2020-09-29 04:00:00,21.7,7.9,41.0,,,180.0,24.1,,1014.5,17.8,9.4,58.0,,,160.0,5.4,,1016.8,19.4,5.4,40.0,,,150.0,16.6,,1009.0,18.3,8.3,52.0,,,0.0,5.4,,1011.3,17.2,7.3,52.0,,,320.0,31.7,,1014.8,11.7,1.6,50.0,,,90.0,9.4,,1024.6,12.2,1.8,49.0,,,110.0,5.4,,1026.7,0.0
80,2021-06-20 15:00:00,27.8,-15.3,5.0,0.0,,140.0,11.2,,1013.5,27.8,-13.1,6.0,0.0,,140.0,14.8,,1013.2,30.0,-3.7,11.0,0.0,,140.0,16.6,,1013.5,32.2,-3.3,10.0,0.0,,80.0,18.4,,1010.1,33.9,-0.7,11.0,0.0,,70.0,31.7,,1007.5,28.9,5.0,22.0,0.0,,70.0,24.1,,1008.2,26.7,5.6,26.0,0.0,,0.0,0.0,,1006.3,1.0
87,2020-05-05 14:00:00,13.3,4.7,56.0,,,160.0,11.2,,1022.9,20.7,7.3,42.0,,,170.0,24.1,,1011.2,13.5,9.0,74.0,,,310.0,18.4,,1013.4,12.0,7.7,75.0,,,0.0,0.0,,1015.1,13.7,10.9,83.0,,,320.0,20.5,,1013.6,8.5,3.9,73.0,,,0.0,0.0,,1022.1,10.5,0.5,50.0,,,160.0,7.6,,1024.2,0.0
579,2023-02-21 03:00:00,-7.8,-12.1,71.0,0.0,,274.0,13.0,,1008.3,-11.0,-15.2,71.0,0.0,,260.0,13.3,,1028.8,-15.7,-19.9,70.0,0.0,,354.0,8.3,,1040.8,-13.9,-15.3,89.0,0.0,,293.0,6.8,,1039.7,-11.2,-13.5,83.0,0.0,,317.0,6.8,,1026.8,-7.6,-10.9,77.0,0.0,,9.0,12.2,,1021.4,-4.1,-6.4,84.0,0.0,,336.0,8.3,,1018.6,0.0
206,2021-05-04 22:00:00,18.5,-4.2,21.0,0.0,,51.0,3.6,,1014.7,22.1,-5.7,15.0,0.0,,167.0,10.1,,1020.9,26.2,-3.4,14.0,0.0,,171.0,6.1,,1015.1,27.2,-3.6,13.0,0.0,,252.0,28.8,,1000.5,21.4,-6.3,15.0,0.1,,256.0,20.2,,998.2,16.1,-3.9,25.0,0.0,,88.0,16.6,,1009.1,19.8,-7.6,15.0,0.0,,262.0,26.3,,1009.8,0.0
417,2023-01-10 06:00:00,-5.0,-8.9,74.0,0.0,,0.0,0.0,,1021.0,-4.4,-7.8,77.0,0.0,,0.0,0.0,,1028.2,-1.7,-3.3,89.0,0.5,,0.0,0.0,,1020.1,-6.7,-8.3,88.0,0.0,,20.0,9.4,,1030.4,-2.2,-4.4,85.0,0.0,,0.0,0.0,,1031.0,0.0,-3.4,78.0,0.0,,0.0,0.0,,1026.6,-0.6,-1.2,96.0,1.3,,0.0,0.0,,1020.2,0.0
373,2024-08-29 21:00:00,30.4,3.4,18.0,0.0,,170.0,42.5,,1011.0,30.7,-9.1,7.0,0.0,,230.0,35.3,,1013.0,26.1,-0.1,18.0,0.0,,200.0,14.8,,1015.1,23.5,-3.0,17.0,0.0,,240.0,7.6,,1022.0,27.7,-6.7,10.0,,,260.0,9.4,,,28.7,-5.9,10.0,,,240.0,16.6,,,24.9,-15.2,6.0,,,0.0,0.0,,,1.0
380,2024-11-05 10:00:00,4.4,0.5,76.0,0.0,,0.0,0.0,,1015.8,6.1,-2.8,53.0,0.0,,160.0,20.5,,1016.1,3.3,-0.5,76.0,0.0,,210.0,5.4,,1018.2,6.1,0.6,68.0,0.0,,170.0,9.4,,1008.9,2.8,1.6,92.0,0.3,,270.0,5.4,,1009.1,0.6,-1.6,85.0,0.0,,10.0,5.4,,1019.3,6.1,-3.3,51.0,0.0,,150.0,16.6,,1014.5,0.0
315,2024-07-08 21:00:00,26.1,2.1,21.0,0.0,,18.0,7.6,,1015.5,28.9,6.3,24.0,0.0,,310.0,16.6,,1013.8,27.8,-3.1,13.0,0.0,,280.0,9.4,,1019.7,30.6,-3.2,11.0,0.0,,340.0,9.4,,1017.1,31.1,-0.6,13.0,0.0,,340.0,9.4,,1014.4,31.7,-2.4,11.0,0.0,,340.0,22.3,,1013.4,30.0,3.1,18.0,0.0,,240.0,11.2,,1013.6,1.0
291,2022-04-05 05:00:00,10.6,2.7,58.0,0.0,,340.0,13.0,,1008.8,10.6,-5.0,33.0,0.0,,150.0,11.2,,1009.7,6.7,-3.3,49.0,0.0,,120.0,7.6,,1011.0,8.9,-4.3,39.0,0.0,,170.0,9.4,,1015.5,10.0,-3.3,39.0,0.0,,340.0,20.5,,1015.7,8.9,-7.3,31.0,0.0,,150.0,13.0,,1010.4,17.2,1.2,34.0,0.0,,260.0,29.5,,1002.0,0.0
419,2021-09-26 21:00:00,16.1,4.5,46.0,0.0,,310.0,16.6,,1028.0,19.5,1.5,30.0,0.0,,0.0,0.0,,1026.9,25.4,5.0,27.0,0.0,,0.0,0.0,,1023.0,23.4,7.1,35.0,0.0,,310.0,25.9,,1020.0,23.5,9.5,41.0,0.0,,10.0,9.4,,1023.0,28.1,7.9,28.0,0.0,,160.0,11.2,,1019.0,28.0,8.8,30.0,0.0,,360.0,14.8,,1017.0,0.0
272,2023-06-19 23:00:00,31.1,1.4,15.0,0.0,,330.0,11.2,,1008.5,32.2,2.3,15.0,0.0,,270.0,33.5,,1004.0,32.2,6.4,20.0,0.0,,270.0,27.7,,1003.9,26.7,10.0,35.0,0.0,,30.0,9.4,,1012.2,31.7,5.2,19.0,0.0,,280.0,16.6,,1009.9,35.6,0.6,11.0,0.0,,210.0,51.8,,1001.3,33.3,4.9,17.0,0.0,,210.0,51.8,,1002.2,1.0
427,2024-08-10 18:00:00,32.0,10.1,26.0,0.0,,10.0,16.6,,1019.0,33.0,10.9,26.0,0.0,,350.0,14.8,,1020.0,34.0,7.8,20.0,0.0,,360.0,20.5,,1020.0,32.0,2.1,15.0,0.0,,30.0,16.6,,1020.0,31.0,3.1,17.0,0.0,,360.0,18.4,,1019.0,33.0,4.7,17.0,0.0,,170.0,18.4,,1018.0,34.0,6.3,18.0,0.0,,200.0,13.0,,1018.0,1.0
476,2025-06-14 17:00:00,24.4,2.5,24.0,0.0,,120.0,5.4,18.0,1013.5,26.1,2.7,22.0,0.0,,160.0,11.2,,1013.7,26.7,2.6,21.0,0.0,,160.0,7.6,,1012.8,27.2,3.6,22.0,0.0,,0.0,0.0,,1011.0,27.8,4.1,22.0,0.0,,189.0,5.4,,1007.6,27.8,3.5,21.0,0.0,,110.0,7.6,,1007.3,26.7,1.9,20.0,0.0,,150.0,5.4,,1011.2,1.0
507,2025-06-29 17:00:00,18.1,-5.2,20.0,0.0,,38.0,7.9,,1017.3,22.2,3.8,30.0,0.0,,42.0,9.0,,1014.3,25.3,-0.7,18.0,0.0,,62.0,7.6,,1014.5,27.9,-0.3,16.0,0.0,,152.0,15.8,,1011.5,28.9,-3.4,12.0,0.0,,145.0,19.4,,1010.4,28.6,-0.6,15.0,0.0,,111.0,11.5,,1013.1,28.4,10.1,32.0,0.0,,32.0,9.0,,1014.3,1.0
399,2024-04-21 13:00:00,-1.1,-3.1,86.0,0.0,,168.0,6.8,,1014.5,-1.7,-4.9,79.0,0.0,,345.0,10.8,,1020.3,0.1,-4.0,74.0,0.0,,148.0,8.6,,1017.2,2.1,-3.0,69.0,0.0,,343.0,5.8,,1018.7,2.0,-2.3,73.0,0.0,,179.0,5.8,,1015.3,2.6,-2.1,71.0,0.0,,188.0,5.0,,1017.1,4.8,-5.0,49.0,0.0,,187.0,5.4,,1021.9,0.0
145,2022-12-17 09:00:00,6.0,-5.9,42.0,0.0,,130.0,43.0,,1010.0,1.0,-2.1,80.0,0.2,,133.0,4.0,,1004.0,-2.0,-2.0,100.0,0.0,,124.0,2.5,,1010.0,-2.0,-3.0,93.0,0.2,,220.0,9.0,,1018.0,-4.0,-4.0,100.0,0.2,,180.0,9.0,,1022.0,-5.2,-7.5,84.0,0.0,,255.0,7.2,,1034.2,-11.0,-15.0,72.0,0.0,,130.0,13.0,,1025.0,0.0
390,2020-12-21 09:00:00,-5.0,-5.5,96.0,0.0,,340.0,9.4,,1026.7,-1.0,-4.0,80.0,0.0,,170.0,18.4,,1026.0,0.1,-3.3,78.0,0.0,,170.0,20.5,,1016.9,-0.1,-0.1,100.0,0.0,,10.0,11.2,,1018.2,-3.1,-3.4,98.0,0.0,,200.0,9.4,,1029.1,-1.5,-3.2,88.0,0.0,,170.0,27.7,,1029.2,5.6,-3.0,54.0,0.0,,180.0,9.4,,1024.5,0.0
683,2025-03-19 15:00:00,9.4,0.0,52.0,0.0,,140.0,24.1,,1001.9,1.1,-4.3,67.0,0.0,,230.0,20.5,,1007.4,1.7,-1.0,82.0,0.0,,40.0,7.6,,1010.7,2.8,-2.1,70.0,0.0,,140.0,13.0,,1019.3,10.0,-1.7,44.0,0.0,,180.0,9.4,,1011.7,0.0,-1.0,93.0,2.0,,320.0,44.6,,,0.6,-4.4,69.0,0.0,,160.0,7.6,,1033.5,0.0
22,2022-06-17 18:00:00,30.7,6.5,22.0,0.0,,9.0,20.5,,1009.1,29.8,5.8,22.0,0.0,,17.0,10.8,,1001.8,14.0,10.0,77.0,0.0,,320.0,5.4,,1014.0,13.0,-1.0,38.0,0.0,,0.0,0.0,,1021.0,16.0,3.1,42.0,0.0,,10.0,14.8,,1023.0,25.0,8.0,34.0,0.0,,20.0,13.0,,1016.0,33.1,-4.0,9.0,0.0,,180.0,39.2,,1001.1,1.0
331,2021-03-09 13:00:00,0.6,-8.4,51.0,0.0,,170.0,13.0,,1014.3,6.7,-7.7,35.0,0.0,,0.0,0.0,,1011.1,1.1,-4.9,64.0,0.0,,180.0,7.6,,1027.7,6.7,-7.3,36.0,0.0,,160.0,24.1,,1011.3,0.0,-4.4,72.0,0.0,,130.0,5.4,,1017.0,7.8,-3.4,45.0,0.0,,170.0,7.6,,1009.7,3.3,-2.9,64.0,0.0,,60.0,11.2,,1015.5,0.0
